2023-05-09 16:19:14	WARN	utils/utils.go:263	ReplicateProcessor  GetReplicationStrategy , fail: Get "http://192.168.2.98:8613/strategy/v1/getReplicateStrategy": dial tcp 192.168.2.98:8613: connectex: No connection could be made because the target machine actively refused it., event: {"Count":4,"OrderId":"134b273e-ff35-4fa4-900b-1f5a975ee6bf"}
2023-05-09 16:19:16	WARN	utils/utils.go:263	ReplicateProcessor  GetReplicationStrategy , fail: Get "http://192.168.2.98:8613/strategy/v1/getReplicateStrategy": dial tcp 192.168.2.98:8613: connectex: No connection could be made because the target machine actively refused it., event: {"Count":4,"OrderId":"4ef0dc3e-90f0-487e-9f22-9c36b4e6c611"}
2023-05-09 16:19:28	WARN	utils/utils.go:263	ReplicateProcessor  GetReplicationStrategy , fail: Get "http://192.168.2.98:8613/strategy/v1/getReplicateStrategy": dial tcp 192.168.2.98:8613: connectex: No connection could be made because the target machine actively refused it., event: {"Count":5,"OrderId":"134b273e-ff35-4fa4-900b-1f5a975ee6bf"}
2023-05-09 16:19:30	WARN	utils/utils.go:263	ReplicateProcessor  GetReplicationStrategy , fail: Get "http://192.168.2.98:8613/strategy/v1/getReplicateStrategy": dial tcp 192.168.2.98:8613: connectex: No connection could be made because the target machine actively refused it., event: {"Count":5,"OrderId":"4ef0dc3e-90f0-487e-9f22-9c36b4e6c611"}
2023-05-09 16:19:43	WARN	utils/utils.go:263	ReplicateProcessor  GetReplicationStrategy , fail: Get "http://192.168.2.98:8613/strategy/v1/getReplicateStrategy": dial tcp 192.168.2.98:8613: connectex: No connection could be made because the target machine actively refused it., event: {"Count":6,"OrderId":"134b273e-ff35-4fa4-900b-1f5a975ee6bf"}
2023-05-09 16:19:45	WARN	utils/utils.go:263	ReplicateProcessor  GetReplicationStrategy , fail: Get "http://192.168.2.98:8613/strategy/v1/getReplicateStrategy": dial tcp 192.168.2.98:8613: connectex: No connection could be made because the target machine actively refused it., event: {"Count":6,"OrderId":"4ef0dc3e-90f0-487e-9f22-9c36b4e6c611"}
2023-05-09 16:19:57	WARN	utils/utils.go:263	ReplicateProcessor  GetReplicationStrategy , fail: Get "http://192.168.2.98:8613/strategy/v1/getReplicateStrategy": dial tcp 192.168.2.98:8613: connectex: No connection could be made because the target machine actively refused it., event: {"Count":7,"OrderId":"134b273e-ff35-4fa4-900b-1f5a975ee6bf"}
2023-05-09 16:19:59	WARN	utils/utils.go:263	ReplicateProcessor  GetReplicationStrategy , fail: Get "http://192.168.2.98:8613/strategy/v1/getReplicateStrategy": dial tcp 192.168.2.98:8613: connectex: No connection could be made because the target machine actively refused it., event: {"Count":7,"OrderId":"4ef0dc3e-90f0-487e-9f22-9c36b4e6c611"}
2023-05-09 17:47:59	ERROR	utils/utils.go:265	ReplicateProcessor addRepEventToCache, fail: replicate count:50 more than 50, event: {"Count":50,"OrderId":"134b273e-ff35-4fa4-900b-1f5a975ee6bf"}
2023-05-09 17:49:46	ERROR	utils/utils.go:265	ReplicateProcessor addRepEventToCache, fail: replicate count:50 more than 50, event: {"Count":50,"OrderId":"4ef0dc3e-90f0-487e-9f22-9c36b4e6c611"}
2023-05-10 02:18:22	ERROR	utils/utils.go:265	CheckRepProcessor addSearchEvent , fail: seach more than count: 1500  or more than time: 36001469 , event: {"order_id":"12142e15-3e05-4e58-b080-0c49154824f1","tasks":[{"fid":"2b336bfddec5acd2e128979cd9960303e26c6b33","cid":"QmfY3ZY8yAkckQotJJXZfkCgj63jW9Mon9bWNKXhxNMd73","regions":[]},{"fid":"fd93c520c1ce8940ae29d5c0ce5d6fb5648faaaa","cid":"QmNg5TCaMKe42sGwC1hRkozzuq6uuLgYVkgdcfvzz5JE43","regions":[]},{"fid":"957541bbd5dfd074c4b746ad5373ee404659e827","cid":"QmTTHap6upFpjLZAZwNfQpn4KfVffDsJsyK4gR7paoyySh","regions":[]},{"fid":"6239e78bd6813aace8783517435ee394b812e437","cid":"QmTJohZ9EqoSjMXDYH9S2GsKoH1vhK9t3BKGoe8GWBfvFA","regions":[]},{"fid":"915bf3da87f55cede07f0a05d8e724fe53b3ede9","cid":"QmUKxknz1VsJoFYD4Wbs6erSzx7mRL7uKuV2dzzUAXb15d","regions":[]},{"fid":"bb4c3db923ebf4046cf28c0ca028f0361412198c","cid":"QmZ9Z2FMyBc3D5vzHDA4Dhityrxf6b2mV3jh6D1a1eu7vk","regions":[]},{"fid":"613388f853c920274af4f7ce83e2cca91366e5ab","cid":"Qmb9gB3v2gMGo86rKSMXA7snQEYeYXMtheNYdbZGET31zS","regions":[]},{"fid":"20cfc4db896dd15dcc147c0ba47670c9f894f477","cid":"QmXyqwNqAcurVLuEbqjNoovTmV9vtF6UTzXQr5SrvWriW2","regions":[]},{"fid":"28adf775c3a364b5316c5d4b0e6c7be47a592424","cid":"QmStsbo4NNvmM11sYcWo4iPffozrqGhzVNQcWdLNFmmo4w","regions":[]},{"fid":"0293bb6ddeb70a09fa04dea9ee69ceb179e98e1a","cid":"QmWsywfreaabGmAsLwguTtBFc3K54r1SRvx98UgbMUJ4oH","regions":[]},{"fid":"4870b89ebc1291f568ec75dac711e256bcc7cbec","cid":"QmZm3LHDHSzBQoa8QbuXvhG48DxmzNMcHHL4A3YyDghgdH","regions":[]},{"fid":"81d2f9acc84b93a1efbc3787b954509911dd3699","cid":"QmP53MTaHPuhaknRTJwfVVa7ZTfgYJMVPtSFtDnhpGCi16","regions":[]},{"fid":"a27adcfd97b8d3c5c1465c17c779d88f61927b21","cid":"QmbFQ29KPjpmxzhoGNqVZUkEh6iDGbWTAQFNxFBxEUiBdR","regions":[]},{"fid":"106317a519b23e885285c99e7b4f1fbcf55ec373","cid":"QmRP6wGEwzuRFxrgp5z59r77msfh8BpjkXb6J8UYiGhRKw","regions":[]},{"fid":"af9948ba1ac156a645ddfdcdbca2db413eaf9942","cid":"QmcbMX4Zp3GownUyYPEWknQLqPtfNSu9ys8gJnavMy1Xzx","regions":[]},{"fid":"4ac120075fe00f5d705ed10f7db192f3ef5d73b0","cid":"QmZGQkLF2647JRBoq2bsjAuf3GExSG2ZmPyGdQar7KjcU6","regions":[]},{"fid":"6f9d8d105cacdf282f01a366514bbe8f58dc48eb","cid":"QmPY1pMfmxACZ5JCGNdzhYQCpmrjh1bnkGAEWgwNaKyLLD","regions":[]},{"fid":"134e91ebc39f25ea9757c058ec855223bd6cb878","cid":"QmZew6Codau1TzqDueVnqBiE1z6b8Yhp4BxuAvCMoMY4sx","regions":[]},{"fid":"ace9ea01c9d852f072fe0e676ab86bd825fc0ac9","cid":"QmWgoEah8DBbpcRUUcLyvmAT2UgmufrNSdxA8fwfQTL9iT","regions":[]},{"fid":"2c0076edcfeb2eec0e0f00c3763dc16f82979285","cid":"QmXQWeoCMPe5Wv5u3Pgjo8Wed8T88zRxxPkCdVXxvk9pqH","regions":[]},{"fid":"6811b00c1ea4500151495be4614517604b6bd380","cid":"QmbfmvodSPdgaQbBodWc3PEaHiapmBdnSzHsN6xEk5iyUP","regions":[]},{"fid":"63988f0dee33192f6629a194a7dcbc94d51e18cc","cid":"QmW5uu1uC2nUHnstSeN9SQUPMWfLG7873G2p9a61ziwZV8","regions":[]},{"fid":"6b0b43d81d759781e14dc20420a957d02667d690","cid":"QmQjPMf3uFAAwnsiyNvnMmahwLZxiDMpoFnD7jwdufkbrV","regions":[]},{"fid":"a44b0fcf49826449ec5418f94fffc353f6807bb4","cid":"Qmd2rg8uqL9nfoVoJ2fb5Bsr3JB7D7jhQHCamkrx2UQmxW","regions":[]},{"fid":"8ebd12104d0d07e8252f8b781c955359e6a4de49","cid":"QmfL8DydUjLLFbsWvNhBbuTiYXi6c7C2vhfF3AUpiUjh5p","regions":[]},{"fid":"e2224bd7b472e0da852249bac62fa0e2ed690c0a","cid":"QmQm2sGobvD7PpiYKh8zUUxXNZ4TtD28sHFx8ZTeJdZZiv","regions":[]},{"fid":"4c737d562415aaa6263a9395219b91cfbe93351d","cid":"QmdcmW6CkowYAmf59xachCDvzkP3w415yLsvj1VrvfMVXQ","regions":[]},{"fid":"7e96f5f3ee6474467e2d14d250a9dd387ce2a3b3","cid":"QmXbKqZXKNHormvKS3t2HHhgJD4w3bPu4akvUGaE5BejBr","regions":[]},{"fid":"1fc6842abff17084a172f0da5d64d664845a498a","cid":"QmRyqRhM9YAak7S9W1TFN7tLRCH7cwo1D5Q2jGveWCWBWK","regions":[]},{"fid":"eaf307f07f4ed02a0c794ff52a45d75d2a15887c","cid":"QmeGvnCwKEfBzfY4716BwAzKTFc4XeV4A4LNKgTtm3VB97","regions":[]},{"fid":"13ba552caba50f6a4fedd60e6f45c3a6c7e4cbc9","cid":"QmVm7VqkN1thUWYjDFVhg21X1NT2ri3uk2Jhb2PXkrVGMK","regions":[]},{"fid":"d6e09050686ba27e41dc463088fcdef4d5b0a938","cid":"QmUe3dk92YLTgY54vx5AcujQ6MPbbgvYkmaAKQXXzYB7NQ","regions":[]},{"fid":"fc41ee9ed12a95a28186decc3c455c509329f4aa","cid":"QmPnw2U8V78BKNAfQ47G2PNdJDDKFWBvNBf6VWim8Pcenn","regions":[]},{"fid":"cf88fb3812679c5c73eff3b78a28219e46af474a","cid":"QmUJeZ59mCTxQbjQVzqHW8wBrDLHcMoU2Z95iBo1YgpQa9","regions":[]},{"fid":"86bb65b48ec697bd5a2f178a580bfd7a6db6c914","cid":"QmbeyQ9jTMijK3Ug2Pfo5p1YamCttvUEcrSsXZyEgyGGLh","regions":[]},{"fid":"5e66a7f6f09a30e99b41061039e1700bf12b6a32","cid":"QmQGaQFxL9SiwycsZuRC4mhNCH2mxgUyYgPGfR2PbSNgMd","regions":[]},{"fid":"244c781c74371e7459ed463f16c527fea02b78dd","cid":"QmZY2UwAkJVpkyowtkJRydKCojSK1buVdjBE6P7wGb6Js1","regions":[]},{"fid":"38d834a039a37f9adf6b358a3741e617626cdebb","cid":"QmZAxpxMpiJGQ9PJG7BoFXzeN1UEdT1qVSXZ8Dd1SwQcTV","regions":[]},{"fid":"a066091628053f76a3549f358b6b0e00a4aaba63","cid":"Qmdevqvt8Bn8suRzM3BLKXzr2U2FsL449TGZxno7fBbZJu","regions":[]},{"fid":"55ee669aa1a5b703348814113ed8837a93499141","cid":"QmXYEbrKTPcLu58qZ3v6CnhwYfMT15gkEd5U7TxWLhRX2U","regions":[]},{"fid":"a7e5b499f6437dd47c42e1bdc2e2c05c7baf0c6f","cid":"QmZAJpWsvVM81vvonwrv7SSUAAzzKuHqbcLQ2T8ZQFDHse","regions":[]},{"fid":"7426a43164de147a7dbe361dd686ed2fdb371cb2","cid":"QmeVTKPqDoGDVeZwDg5FWBn1Zcx36T8QyjdkD77H61MLFt","regions":[]},{"fid":"01cdab5761a957b655e7ec410fb8ef1c517e08b5","cid":"QmP4ydAAARkoF9TeDnBwL1KDwLP8yob8qDf8ayN7YPZUm3","regions":[]},{"fid":"a1e90ce1cde0672b02dae5764a87f54621bb1d97","cid":"QmSvCFNuvF69pvNhLjKiXm38nRALwmZccZhyTdiQRiUgjY","regions":[]},{"fid":"caecdcd1c55bfb0367b8b7c00b286bc7ed64c8d5","cid":"QmRUJWqbPJ2j18pEnvY7ZnxRkvkqEaRHRPSVLvkvZrrR7Z","regions":["chengdu"]},{"fid":"985e48b0dba812993ddee7f380189cc305110f3b","cid":"QmTMLk8LoPgpHD4BkWv6RDvyHfXUnZhTf9jFbB5dM4avyX","regions":[]},{"fid":"5cb97bd0c40226b69be197baaad04e38c5dddd95","cid":"Qme19ftZo6dT2frB2ttBBxv6pEGvy9aFFe4D3oYqWbfBaB","regions":[]},{"fid":"720916c0efa891c53e291df2f80c028b9ecdacea","cid":"QmcQeAdkvWhJW5Pq4y5aMkvDQtztyTQ3LCDroGm1s8xtq5","regions":[]},{"fid":"231e4bdb76d36b15f02d11338f6a585138e8acfa","cid":"QmPaumJMyaAvDwLKS2MCXp6fGLBGEYWx61JYr14NU6GDvn","regions":[]},{"fid":"b6cc277b942c792b33438addee0595bf47691a8b","cid":"QmemesAsBLotSXqaoA2gPhLe3Q5JLopGXMFhdUddE9dCrb","regions":[]},{"fid":"bfaad299f7077a707e1050032bcc50b67ed4054d","cid":"QmcruGfWqjzrHxY7P473YtRJ4NpTm4dhchKb3BTNzTXGwf","regions":[]},{"fid":"d60b0df940913cccd099395208e5a64d958b25f4","cid":"QmdapBEzyDGvSBPZTSfKSQvzgFhB4NLGi9kanDDwHUa5Zm","regions":[]},{"fid":"01ea60328ca34131394569ae653be31774dfae6f","cid":"QmYQAgstZSkPw9nJMoqpz6R7wK58oAMciCPuFZku2zVRxG","regions":[]},{"fid":"890b1b15f296fa86ceabb920932295a84b7250a9","cid":"QmNeYnR7hg3tLNCQqNmAV6rpt837qHNJkfbhVLeFeAxHmf","regions":[]},{"fid":"488e81f22678d846abd24c5c417a4e4fabadb766","cid":"QmUPskA7yyiZRXPpw6NBeTiH9Qv2DVxDsB1qdt2paJffhd","regions":[]},{"fid":"66953a55622be2a3531cbee1bd3b84924028898b","cid":"QmVGBkchBPwstH3HN4jnsYQzT2CQdoRxjGujdU9mZA47cQ","regions":[]},{"fid":"8817950d580fc17594fbe2e61057e6be153e62f6","cid":"QmNiowFfsZpQAasjAWcM4zv7aVPWS89uAK9wNyB9wpmAYi","regions":[]},{"fid":"a5231aa45e1d2e775e25c5b86c304100e1b71e6b","cid":"QmXv1veneczpMJsj3NR68NSMccTfARzhoKzsa5MPDN8aTt","regions":[]},{"fid":"d2085427410a4b5dedc54b5c8fa95034bfb3455b","cid":"Qmcm2YAb2A7pKjVy71inxPuLkEi29L3PMjN4b7ZKjPKUWi","regions":[]},{"fid":"535ca6dbb74b94902b894b37532e07f7d668a2d5","cid":"QmVDXyQEBdbRFMjJ3d2svahH2hKuV71Cxdt3aHWciiDEyb","regions":[]},{"fid":"a755c1bceaadec66d7c60e578998dc2a56d34bac","cid":"QmXJdhtrryXMKuXdcuLYuMgXSjAA2Ydc7f2DguhKysfS37","regions":[]},{"fid":"f98df7c69e3eedcf99b713d53220c446abd5bfe0","cid":"QmNcnpmHUUvorAp1EuP6gucGUp8Eoxzn9oSZqexigJFsk4","regions":[]},{"fid":"5d1cfb627bc611145bf3a5d32e5673be69416614","cid":"QmTSHbJeYVQ1pcaUhWEfnj2SvKYMz2ouPKJFjdThr14pvi","regions":[]},{"fid":"82871bba9189c5394931f772adee98619f5ba0ca","cid":"QmadyWFSFzGvmdoiGMHsTZmzoBi7KhQbtXdUN5J7BicAPD","regions":[]},{"fid":"c4b67fd68bba9c9c0059744a15e7a5d266661047","cid":"QmScEYDBB3GX13u7Lh1sZsPkvkSM6TTGRUy2iGkr8JY2bD","regions":[]},{"fid":"fe3196cd9bf9567102770b9884f24a0537146c5f","cid":"QmaQAnrvY3qD96rZA8LQxbzg29RjhiVAjqUVSjwGuDpR2q","regions":[]},{"fid":"777fbfe86a61a79f025812389a6fae5ef36f62f1","cid":"QmYaU38xXe5EsHNg7VCqj3g7RQFd9vwSBpjkoWDQbqxaZS","regions":[]},{"fid":"b99405248cff5b4a618539dd27f0bdfdf80db48d","cid":"QmWRKYsgPwMVaC1Uo5obXzA8etbbZY12M8U3Fbz7LwyUoN","regions":[]},{"fid":"df2d0373929ad1178423d49f64bc77f212b1d3f1","cid":"QmavEmf7Dcq7jUpAduhDtjS8DbCFwU3kSGB8Y4qjwovtuk","regions":[]},{"fid":"2710fea1bee4bfbc69824884e52d5569127b1715","cid":"Qma1WNStwt6SJcAMgTajbPPg27xqxNVmHpXzr11e9XDdjG","regions":[]},{"fid":"f437eedbd57dff9cbcf13f55171d958f203c3665","cid":"QmVcjuQZPumP2yz3AbmRZBMsariKFqVRhd1cS8HXSDgLJV","regions":[]},{"fid":"052df01ab2c9ac6a33ec3870d7d99f679e073a49","cid":"QmeLR3MxFp5xfLiJf3S6sMeTUEqwC8Qepzzh5m9xXosPdc","regions":[]},{"fid":"3a66acd25b2d1caf66507ea6e147876e0d38acb0","cid":"QmPVKiGCU5e7N8h9nw7da4VZvSHkhhMLqZLNvsc1JdfKbg","regions":[]},{"fid":"153cdd47328e38dc554b1c0962881b2bd5108a67","cid":"QmSYAZdQPj9Mqk3FABoQ3eQpVKzULdLcuCz6ww7zerjB89","regions":[]},{"fid":"73a3aa4705bc954ab4073d0906c638cd794a7141","cid":"QmTsT13rnKiNdHeqzpSvmuDDx21qXFvorh5YYub4sD3idL","regions":[]},{"fid":"fe3898b25b9c8ed002235b0946243d53d4d8673e","cid":"QmNvUXq8mGTZ22umRpJcNPnW8x61pqLCucSkAAuQr1PpL4","regions":[]}]}
2023-05-10 02:18:23	ERROR	utils/utils.go:265	CheckRepProcessor addSearchEvent , fail: seach more than count: 1500  or more than time: 36001575 , event: {"order_id":"9d3a304a-ec55-4ef1-ba82-cb2c7e94f5f3","tasks":[]}
2023-05-10 02:18:23	ERROR	utils/utils.go:265	CheckRepProcessor addSearchEvent , fail: seach more than count: 1500  or more than time: 36001676 , event: {"order_id":"070d6c32-93f9-4d08-8c84-203665cbc16d","tasks":[]}
